INFO:root:15;11;29.34752893447876;86496
INFO:root:15;4;29.531543254852295;87211
INFO:root:15;3;29.557552099227905;87200
INFO:root:15;14;29.627553939819336;87421
INFO:root:15;12;29.64055824279785;87558
INFO:root:15;6;29.656559467315674;87622
INFO:root:15;10;29.654560565948486;87646
INFO:root:15;0;29.666566848754883;87544
INFO:root:15;1;29.677561283111572;87720
INFO:root:15;9;29.670559406280518;87424
INFO:root:15;8;29.6755588054657;87751
INFO:root:15;7;29.678560733795166;87697
INFO:root:15;5;29.682557821273804;87812
INFO:root:15;2;29.685558795928955;87714
INFO:root:15;13;29.67655849456787;87830
INFO:root:16;12;31.42883276939392;87350
INFO:root:16;2;31.750860691070557;88240
INFO:root:16;14;31.744860887527466;88286
INFO:root:16;11;31.76686120033264;88328
INFO:root:16;8;31.779858350753784;88277
INFO:root:16;3;31.802845239639282;88368
INFO:root:16;0;31.84686827659607;87674
INFO:root:16;4;31.84785008430481;88640
INFO:root:16;9;31.861857414245605;88758
INFO:root:16;13;31.865870475769043;88825
INFO:root:16;15;31.86587166786194;88825
INFO:root:16;7;31.877866983413696;88869
INFO:root:16;6;31.88486933708191;88703
INFO:root:16;5;31.8948655128479;89075
INFO:root:16;10;31.89186954498291;89140
INFO:root:17;1;33.269376039505005;87106
INFO:root:17;8;33.48538541793823;87577
INFO:root:17;15;33.59340190887451;88082
INFO:root:17;2;33.638402700424194;87881
INFO:root:17;4;33.66240406036377;88274
INFO:root:17;16;33.66639018058777;88298
INFO:root:17;13;33.67740821838379;88330
INFO:root:17;6;33.68640685081482;88361
INFO:root:17;7;33.691407203674316;88360
INFO:root:17;14;33.710416316986084;88491
INFO:root:17;12;33.71741604804993;88411
INFO:root:17;0;33.73141884803772;88366
INFO:root:17;3;33.72741389274597;88559
INFO:root:17;10;33.72640943527222;88569
INFO:root:17;5;33.73441934585571;88670
INFO:root:18;15;34.07970595359802;87345
INFO:root:18;5;34.24672174453735;87973
INFO:root:18;17;34.29772186279297;88447
INFO:root:18;6;34.345728397369385;88511
INFO:root:18;13;34.35072660446167;88145
INFO:root:18;7;34.374728202819824;88467
INFO:root:18;16;34.375725507736206;88686
INFO:root:18;1;34.401734590530396;88190
INFO:root:18;3;34.40472626686096;88755
INFO:root:18;0;34.4127676486969;88194
INFO:root:18;9;34.41173267364502;88328
INFO:root:18;4;34.41972851753235;88378
INFO:root:18;10;34.415724754333496;88744
INFO:root:18;8;34.42073321342468;88468
INFO:root:18;11;34.42373061180115;88722
INFO:root:18;2;34.43474221229553;88989
INFO:root:18;12;34.42673325538635;89026
INFO:root:19;5;36.05863904953003;87010
INFO:root:19;17;36.33209848403931;87689
INFO:root:19;14;36.41710186004639;88074
INFO:root:19;13;36.42910027503967;87750
INFO:root:19;2;36.49811005592346;88282
INFO:root:19;9;36.536110162734985;88236
INFO:root:19;12;36.54311466217041;88328
INFO:root:19;3;36.56811332702637;88527
INFO:root:19;1;36.57112002372742;88453
INFO:root:19;6;36.56811213493347;88531
INFO:root:19;7;36.57011651992798;88544
INFO:root:19;8;36.578118562698364;88510
INFO:root:19;11;36.5871205329895;88607
INFO:root:19;15;36.593119382858276;87783
INFO:root:19;16;36.59912633895874;88705
INFO:root:19;0;36.61613082885742;88448
INFO:root:19;4;36.61311912536621;87899
INFO:root:20;10;40.11090707778931;86430
INFO:root:20;13;40.57594656944275;88075
INFO:root:20;17;40.63094162940979;88330
INFO:root:20;14;40.649951457977295;88750
INFO:root:20;0;40.67994046211243;88669
INFO:root:20;5;40.682942152023315;88644
INFO:root:20;6;40.68194937705994;88842
INFO:root:20;3;40.688947439193726;88882
INFO:root:20;7;40.69194984436035;88660
INFO:root:20;2;40.698952436447144;88941
INFO:root:20;9;40.69195032119751;88434
INFO:root:20;16;40.69395565986633;88790
INFO:root:20;4;40.70395374298096;88126
INFO:root:20;11;40.70295524597168;88861
INFO:root:20;18;40.70594906806946;89060
INFO:root:20;12;40.71595764160156;89093
INFO:root:20;8;40.72295260429382;88137
INFO:root:20;19;40.71795630455017;89176
INFO:root:20;1;40.735954999923706;88477
INFO:root:20;15;40.72795748710632;89461
INFO:root:21;15;40.69538998603821;87934
INFO:root:21;16;40.74539375305176;87957
INFO:root:21;3;40.79239082336426;88135
INFO:root:21;20;40.798396587371826;88151
INFO:root:21;4;40.81439447402954;88081
INFO:root:21;5;40.84739542007446;88280
INFO:root:21;7;40.85739707946777;88269
INFO:root:21;12;40.867390632629395;88387
INFO:root:21;17;40.87240266799927;88315
INFO:root:21;8;40.91140341758728;88542
INFO:root:21;1;40.931392669677734;88533
INFO:root:21;13;40.93440914154053;88551
INFO:root:21;14;40.93640923500061;88622
INFO:root:21;19;40.933409214019775;88634
INFO:root:21;2;40.950397968292236;88624
INFO:root:21;6;40.95640420913696;88629
INFO:root:21;18;40.94940257072449;88710
INFO:root:21;11;40.954421043395996;88714
INFO:root:21;0;40.967408895492554;88801
INFO:root:21;10;40.95840787887573;88758
INFO:root:22;3;42.4712278842926;87576
INFO:root:22;8;42.566251039505005;87531
INFO:root:22;9;42.75827431678772;88239
INFO:root:22;11;42.780272245407104;88093
INFO:root:22;6;42.789268493652344;86007
INFO:root:22;16;42.83427715301514;88357
INFO:root:22;20;42.84427785873413;88452
INFO:root:22;7;42.855276346206665;88473
INFO:root:22;5;42.863271713256836;88486
INFO:root:22;15;42.8732795715332;88489
INFO:root:22;21;42.879279375076294;88587
INFO:root:22;18;42.88127613067627;88485
INFO:root:22;0;42.912266969680786;88514
INFO:root:22;12;42.92128324508667;88323
INFO:root:22;1;42.935264587402344;88789
INFO:root:22;10;42.93228268623352;88733
INFO:root:22;19;42.92728233337402;88430
INFO:root:22;17;42.93128228187561;88051
INFO:root:22;14;42.93428635597229;88712
INFO:root:22;13;42.93728590011597;88515
INFO:root:22;4;42.945274114608765;87873
INFO:root:22;2;42.9472861289978;88903
INFO:root:23;14;42.16154456138611;86828
INFO:root:23;0;42.50858783721924;87550
INFO:root:23;12;42.502583026885986;87533
INFO:root:23;11;42.50658321380615;87559
INFO:root:23;2;42.520586013793945;87326
INFO:root:23;9;42.55958795547485;87714
INFO:root:23;10;42.564587116241455;87670
INFO:root:23;15;42.56557893753052;87747
INFO:root:23;7;42.571587562561035;87748
INFO:root:23;21;42.56957936286926;87718
INFO:root:23;20;42.58159327507019;87790
INFO:root:23;4;42.61758828163147;87772
